"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Jordan","31","Area Harvested","1994","Ha","690.00000",""
"Jordan","31","Area Harvested","1993","Ha","310.00000",""
"Jordan","31","Area Harvested","1992","Ha","307.00000",""
"Jordan","31","Area Harvested","1991","Ha","260.00000",""
"Jordan","31","Area Harvested","1990","Ha","242.00000",""
"Jordan","31","Area Harvested","1989","Ha","241.00000",""
"Jordan","31","Area Harvested","1988","Ha","217.00000",""
"Jordan","31","Area Harvested","1987","Ha","221.00000",""
"Jordan","31","Area Harvested","1986","Ha","238.00000",""
"Jordan","31","Area Harvested","1985","Ha","100.00000","F "
"Jordan","31","Area Harvested","1984","Ha","59.00000",""
"Jordan","31","Area Harvested","1983","Ha","20.00000",""
"Jordan","31","Area Harvested","1982","Ha","21.00000",""
"Jordan","31","Area Harvested","1981","Ha","17.00000",""
"Jordan","31","Area Harvested","1980","Ha","18.00000",""
"Jordan","31","Area Harvested","1979","Ha","99.00000",""
"Jordan","31","Area Harvested","1978","Ha","139.00000",""
"Jordan","31","Area Harvested","1977","Ha","460.00000",""
"Jordan","31","Area Harvested","1976","Ha","43.00000",""
"Jordan","31","Area Harvested","1975","Ha","145.00000",""
"Jordan","31","Area Harvested","1974","Ha","330.00000",""
"Jordan","31","Area Harvested","1973","Ha","150.00000","F "
"Jordan","31","Area Harvested","1972","Ha","150.00000",""
"Jordan","31","Area Harvested","1971","Ha","4.00000",""
"Jordan","31","Area Harvested","1970","Ha","0.00000",""
"Jordan","31","Area Harvested","1969","Ha","165.00000",""
"Jordan","31","Area Harvested","1968","Ha","639.00000",""
"Jordan","31","Area Harvested","1967","Ha","664.00000",""
"Jordan","31","Area Harvested","1966","Ha","667.00000",""
"Jordan","31","Area Harvested","1965","Ha","600.00000","F "
"Jordan","31","Area Harvested","1964","Ha","600.00000","F "
"Jordan","31","Area Harvested","1963","Ha","500.00000","F "
"Jordan","31","Area Harvested","1962","Ha","500.00000","F "
"Jordan","31","Area Harvested","1961","Ha","500.00000","F "
"Jordan","41","Yield","2007","Hg/Ha","55556.00000","Fc"
"Jordan","41","Yield","2006","Hg/Ha","87948.00000","Fc"
"Jordan","41","Yield","2005","Hg/Ha","85238.00000","Fc"
"Jordan","41","Yield","2004","Hg/Ha","74670.00000","Fc"
"Jordan","41","Yield","2003","Hg/Ha","64154.00000","Fc"
"Jordan","41","Yield","2002","Hg/Ha","81785.00000","Fc"
"Jordan","41","Yield","2001","Hg/Ha","38622.00000","Fc"
"Jordan","41","Yield","2000","Hg/Ha","58367.00000","Fc"
"Jordan","41","Yield","1999","Hg/Ha","42400.00000","Fc"
"Jordan","41","Yield","1998","Hg/Ha","46123.00000","Fc"
"Jordan","41","Yield","1997","Hg/Ha","42721.00000","Fc"
"Jordan","41","Yield","1996","Hg/Ha","61627.00000","Fc"
"Jordan","41","Yield","1995","Hg/Ha","48101.00000","Fc"
"Jordan","41","Yield","1994","Hg/Ha","50724.00000","Fc"
"Jordan","41","Yield","1993","Hg/Ha","43161.00000","Fc"
"Jordan","41","Yield","1992","Hg/Ha","53876.00000","Fc"
"Jordan","41","Yield","1991","Hg/Ha","41230.00000","Fc"
"Jordan","41","Yield","1990","Hg/Ha","31446.00000","Fc"
"Jordan","41","Yield","1989","Hg/Ha","27302.00000","Fc"
"Jordan","41","Yield","1988","Hg/Ha","17741.00000","Fc"
"Jordan","41","Yield","1987","Hg/Ha","12624.00000","Fc"
"Jordan","41","Yield","1986","Hg/Ha","12394.00000","Fc"
"Jordan","41","Yield","1985","Hg/Ha","17999.00000","Fc"
"Jordan","41","Yield","1984","Hg/Ha","15423.00000","Fc"
"Jordan","41","Yield","1983","Hg/Ha","24500.00000","Fc"
"Jordan","41","Yield","1982","Hg/Ha","36666.00000","Fc"
"Jordan","41","Yield","1981","Hg/Ha","35882.00000","Fc"
"Jordan","41","Yield","1980","Hg/Ha","40555.00000","Fc"
"Jordan","41","Yield","1979","Hg/Ha","23838.00000","Fc"
"Jordan","41","Yield","1978","Hg/Ha","18633.00000","Fc"
"Jordan","41","Yield","1977","Hg/Ha","5739.00000","Fc"
"Jordan","41","Yield","1976","Hg/Ha","42558.00000","Fc"
"Jordan","41","Yield","1975","Hg/Ha","16344.00000","Fc"
"Jordan","41","Yield","1974","Hg/Ha","44666.00000","Fc"
"Jordan","41","Yield","1973","Hg/Ha","20000.00000","Fc"
"Jordan","41","Yield","1972","Hg/Ha","30066.00000","Fc"
"Jordan","41","Yield","1971","Hg/Ha","45000.00000","Fc"
"Jordan","41","Yield","1970","Hg/Ha","0.00000","Fc"
"Jordan","41","Yield","1969","Hg/Ha","21333.00000","Fc"
"Jordan","41","Yield","1968","Hg/Ha","36338.00000","Fc"
"Jordan","41","Yield","1967","Hg/Ha","37304.00000","Fc"
"Jordan","41","Yield","1966","Hg/Ha","38125.00000","Fc"
"Jordan","41","Yield","1965","Hg/Ha","41666.00000","Fc"
"Jordan","41","Yield","1964","Hg/Ha","35733.00000","Fc"
"Jordan","41","Yield","1963","Hg/Ha","47999.00000","Fc"
"Jordan","41","Yield","1962","Hg/Ha","38779.00000","Fc"
"Jordan","41","Yield","1961","Hg/Ha","52000.00000","Fc"
"Jordan","51","Production Quantity","2007","tonnes","4989.00000",""
"Jordan","51","Production Quantity","2006","tonnes","6816.00000",""
"Jordan","51","Production Quantity","2005","tonnes","6606.00000",""
"Jordan","51","Production Quantity","2004","tonnes","5787.00000",""
"Jordan","51","Production Quantity","2003","tonnes","4972.00000",""
"Jordan","51","Production Quantity","2002","tonnes","6412.00000",""
"Jordan","51","Production Quantity","2001","tonnes","3028.00000",""
"Jordan","51","Production Quantity","2000","tonnes","4576.00000",""
"Jordan","51","Production Quantity","1999","tonnes","3303.00000",""
"Jordan","51","Production Quantity","1998","tonnes","3593.00000",""
"Jordan","51","Production Quantity","1997","tonnes","3187.00000",""
"Jordan","51","Production Quantity","1996","tonnes","5300.00000",""
"Jordan","51","Production Quantity","1995","tonnes","3800.00000",""
"Jordan","51","Production Quantity","1994","tonnes","3500.00000",""
"Jordan","51","Production Quantity","1993","tonnes","1338.00000",""
"Jordan","51","Production Quantity","1992","tonnes","1654.00000",""
"Jordan","51","Production Quantity","1991","tonnes","1072.00000",""
"Jordan","51","Production Quantity","1990","tonnes","761.00000",""
"Jordan","51","Production Quantity","1989","tonnes","658.00000",""
"Jordan","51","Production Quantity","1988","tonnes","385.00000",""
"Jordan","51","Production Quantity","1987","tonnes","279.00000",""
"Jordan","51","Production Quantity","1986","tonnes","295.00000",""
"Jordan","51","Production Quantity","1985","tonnes","180.00000","F "
"Jordan","51","Production Quantity","1984","tonnes","91.00000",""
"Jordan","51","Production Quantity","1983","tonnes","49.00000",""
"Jordan","51","Production Quantity","1982","tonnes","77.00000",""
"Jordan","51","Production Quantity","1981","tonnes","61.00000",""
"Jordan","51","Production Quantity","1980","tonnes","73.00000",""
"Jordan","51","Production Quantity","1979","tonnes","236.00000",""
"Jordan","51","Production Quantity","1978","tonnes","259.00000",""
"Jordan","51","Production Quantity","1977","tonnes","264.00000",""
"Jordan","51","Production Quantity","1976","tonnes","183.00000",""
"Jordan","51","Production Quantity","1975","tonnes","237.00000",""
"Jordan","51","Production Quantity","1974","tonnes","1474.00000",""
"Jordan","51","Production Quantity","1973","tonnes","300.00000","F "
"Jordan","51","Production Quantity","1972","tonnes","451.00000",""
"Jordan","51","Production Quantity","1971","tonnes","18.00000",""
"Jordan","51","Production Quantity","1970","tonnes","0.00000",""
"Jordan","51","Production Quantity","1969","tonnes","352.00000",""
"Jordan","51","Production Quantity","1968","tonnes","2322.00000",""
"Jordan","51","Production Quantity","1967","tonnes","2477.00000",""
"Jordan","51","Production Quantity","1966","tonnes","2543.00000",""
"Jordan","51","Production Quantity","1965","tonnes","2500.00000",""
"Jordan","51","Production Quantity","1964","tonnes","2144.00000",""
"Jordan","51","Production Quantity","1963","tonnes","2400.00000",""
"Jordan","51","Production Quantity","1962","tonnes","1939.00000",""
"Jordan","51","Production Quantity","1961","tonnes","2600.00000",""
"Kazakhstan","31","Area Harvested","2007","Ha","2000.00000",""
"Kazakhstan","31","Area Harvested","2006","Ha","1700.00000",""
"Kazakhstan","31","Area Harvested","2005","Ha","1700.00000",""
"Kazakhstan","31","Area Harvested","2004","Ha","1812.00000",""
"Kazakhstan","31","Area Harvested","2003","Ha","1904.00000",""
"Kazakhstan","31","Area Harvested","2002","Ha","1994.00000",""
"Kazakhstan","31","Area Harvested","2001","Ha","1900.00000",""
"Kazakhstan","31","Area Harvested","2000","Ha","1800.00000",""
"Kazakhstan","31","Area Harvested","1999","Ha","1500.00000",""
"Kazakhstan","31","Area Harvested","1998","Ha","1500.00000",""
"Kazakhstan","31","Area Harvested","1997","Ha","3000.00000",""
"Kazakhstan","31","Area Harvested","1996","Ha","4000.00000",""
"Kazakhstan","31","Area Harvested","1995","Ha","4000.00000",""
"Kazakhstan","31","Area Harvested","1994","Ha","4500.00000",""
"Kazakhstan","31","Area Harvested","1993","Ha","4500.00000",""
"Kazakhstan","31","Area Harvested","1992","Ha","5000.00000",""
"Kazakhstan","41","Yield","2007","Hg/Ha","49699.00000","Fc"
"Kazakhstan","41","Yield","2006","Hg/Ha","58058.00000","Fc"
"Kazakhstan","41","Yield","2005","Hg/Ha","50000.00000","Fc"
"Kazakhstan","41","Yield","2004","Hg/Ha","47097.00000","Fc"
"Kazakhstan","41","Yield","2003","Hg/Ha","31780.00000","Fc"
"Kazakhstan","41","Yield","2002","Hg/Ha","28811.00000","Fc"
"Kazakhstan","41","Yield","2001","Hg/Ha","13684.00000","Fc"
"Kazakhstan","41","Yield","2000","Hg/Ha","37444.00000","Fc"
"Kazakhstan","41","Yield","1999","Hg/Ha","20000.00000","Fc"
"Kazakhstan","41","Yield","1998","Hg/Ha","26666.00000","Fc"
"Kazakhstan","41","Yield","1997","Hg/Ha","26666.00000","Fc"
"Kazakhstan","41","Yield","1996","Hg/Ha","23750.00000","Fc"
"Kazakhstan","41","Yield","1995","Hg/Ha","20000.00000","Fc"
"Kazakhstan","41","Yield","1994","Hg/Ha","20000.00000","Fc"
"Kazakhstan","41","Yield","1993","Hg/Ha","20000.00000","Fc"
"Kazakhstan","41","Yield","1992","Hg/Ha","28000.00000","Fc"
"Kazakhstan","51","Production Quantity","2007","tonnes","9940.00000",""
"Kazakhstan","51","Production Quantity","2006","tonnes","9870.00000",""
"Kazakhstan","51","Production Quantity","2005","tonnes","8500.00000",""
"Kazakhstan","51","Production Quantity","2004","tonnes","8534.00000",""
"Kazakhstan","51","Production Quantity","2003","tonnes","6051.00000",""
"Kazakhstan","51","Production Quantity","2002","tonnes","5745.00000",""
"Kazakhstan","51","Production Quantity","2001","tonnes","2600.00000",""
"Kazakhstan","51","Production Quantity","2000","tonnes","6740.00000",""
"Kazakhstan","51","Production Quantity","1999","tonnes","3000.00000",""
"Kazakhstan","51","Production Quantity","1998","tonnes","4000.00000",""
"Kazakhstan","51","Production Quantity","1997","tonnes","8000.00000",""
"Kazakhstan","51","Production Quantity","1996","tonnes","9500.00000",""
"Kazakhstan","51","Production Quantity","1995","tonnes","8000.00000",""
"Kazakhstan","51","Production Quantity","1994","tonnes","9000.00000",""
"Kazakhstan","51","Production Quantity","1993","tonnes","9000.00000",""
"Kazakhstan","51","Production Quantity","1992","tonnes","14000.00000",""
"Kenya","31","Area Harvested","2007","Ha","10.00000","F "
"Kenya","31","Area Harvested","2006","Ha","10.00000","F "
"Kenya","31","Area Harvested","2005","Ha","10.00000","F "
"Kenya","31","Area Harvested","2004","Ha","10.00000","F "
"Kenya","31","Area Harvested","2003","Ha","10.00000","F "
"Kenya","31","Area Harvested","2002","Ha","10.00000","F "
"Kenya","31","Area Harvested","2001","Ha","10.00000","F "
"Kenya","31","Area Harvested","2000","Ha","8.00000",""
"Kenya","31","Area Harvested","1999","Ha","2.00000",""
"Kenya","31","Area Harvested","1998","Ha","2.00000","F "
"Kenya","31","Area Harvested","1997","Ha","2.00000","F "
"Kenya","31","Area Harvested","1996","Ha","2.00000","F "
"Kenya","31","Area Harvested","1995","Ha","2.00000","F "
"Kenya","31","Area Harvested","1994","Ha","2.00000","F "
"Kenya","31","Area Harvested","1993","Ha","2.00000","F "
"Kenya","31","Area Harvested","1992","Ha","2.00000","F "
"Kenya","31","Area Harvested","1991","Ha","2.00000","F "
"Kenya","31","Area Harvested","1990","Ha","2.00000","F "
"Kenya","31","Area Harvested","1989","Ha","2.00000","F "
"Kenya","31","Area Harvested","1988","Ha","2.00000","F "
"Kenya","31","Area Harvested","1987","Ha","2.00000","F "
"Kenya","31","Area Harvested","1986","Ha","2.00000","F "
"Kenya","31","Area Harvested","1985","Ha","2.00000","F "
"Kenya","31","Area Harvested","1984","Ha","2.00000","F "
"Kenya","31","Area Harvested","1983","Ha","2.00000","F "
"Kenya","31","Area Harvested","1982","Ha","2.00000","F "
"Kenya","31","Area Harvested","1981","Ha","2.00000","F "
"Kenya","31","Area Harvested","1980","Ha","2.00000","F "
"Kenya","31","Area Harvested","1979","Ha","2.00000","F "
"Kenya","31","Area Harvested","1978","Ha","2.00000","F "
"Kenya","31","Area Harvested","1977","Ha","2.00000","F "
"Kenya","31","Area Harvested","1976","Ha","2.00000","F "
"Kenya","31","Area Harvested","1975","Ha","2.00000","F "
"Kenya","31","Area Harvested","1974","Ha","2.00000","F "
"Kenya","31","Area Harvested","1973","Ha","2.00000","F "
"Kenya","31","Area Harvested","1972","Ha","2.00000","F "
"Kenya","31","Area Harvested","1971","Ha","2.00000","F "
"Kenya","31","Area Harvested","1970","Ha","2.00000","F "
"Kenya","31","Area Harvested","1969","Ha","2.00000","F "
"Kenya","31","Area Harvested","1968","Ha","2.00000","F "
"Kenya","31","Area Harvested","1967","Ha","2.00000","F "
"Kenya","31","Area Harvested","1966","Ha","2.00000","F "
"Kenya","31","Area Harvested","1965","Ha","2.00000","F "
"Kenya","31","Area Harvested","1964","Ha","2.00000","F "
"Kenya","31","Area Harvested","1963","Ha","2.00000","F "
"Kenya","31","Area Harvested","1962","Ha","2.00000","F "
"Kenya","31","Area Harvested","1961","Ha","2.00000","F "
"Kenya","41","Yield","2007","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2006","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2005","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2004","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2003","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2002","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2001","Hg/Ha","60000.00000","Fc"
"Kenya","41","Yield","2000","Hg/Ha","81250.00000","Fc"
"Kenya","41","Yield","1999","Hg/Ha","65000.00000","Fc"
"Kenya","41","Yield","1998","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1997","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1996","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1995","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1994","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1993","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1992","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1991","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1990","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1989","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1988","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1987","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1986","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1985","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1984","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1983","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1982","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1981","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1980","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1979","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1978","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1977","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1976","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1975","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1974","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1973","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1972","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1971","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1970","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1969","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1968","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1967","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1966","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1965","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1964","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1963","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1962","Hg/Ha","50000.00000","Fc"
"Kenya","41","Yield","1961","Hg/Ha","50000.00000","Fc"
"Kenya","51","Production Quantity","2007","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2006","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2005","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2004","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2003","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2002","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2001","tonnes","60.00000","F "
"Kenya","51","Production Quantity","2000","tonnes","65.00000",""
"Kenya","51","Production Quantity","1999","tonnes","13.00000",""
"Kenya","51","Production Quantity","1998","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1997","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1996","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1995","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1994","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1993","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1992","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1991","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1990","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1989","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1988","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1987","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1986","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1985","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1984","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1983","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1982","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1981","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1980","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1979","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1978","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1977","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1976","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1975","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1974","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1973","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1972","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1971","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1970","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1969","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1968","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1967","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1966","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1965","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1964","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1963","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1962","tonnes","10.00000","F "
"Kenya","51","Production Quantity","1961","tonnes","10.00000","F "
"Kyrgyzstan","31","Area Harvested","2007","Ha","7500.00000",""
"Kyrgyzstan","31","Area Harvested","2006","Ha","7300.00000",""
"Kyrgyzstan","31","Area Harvested","2005","Ha","7300.00000",""
"Kyrgyzstan","31","Area Harvested","2004","Ha","7400.00000",""
"Kyrgyzstan","31","Area Harvested","2003","Ha","9200.00000",""
"Kyrgyzstan","31","Area Harvested","2002","Ha","9067.00000",""
"Kyrgyzstan","31","Area Harvested","2001","Ha","8000.00000",""
"Kyrgyzstan","31","Area Harvested","2000","Ha","7200.00000",""
"Kyrgyzstan","31","Area Harvested","1999","Ha","5200.00000",""
"Kyrgyzstan","31","Area Harvested","1998","Ha","5400.00000",""
"Kyrgyzstan","31","Area Harvested","1997","Ha","4000.00000",""
"Kyrgyzstan","31","Area Harvested","1996","Ha","3400.00000",""
"Kyrgyzstan","31","Area Harvested","1995","Ha","3500.00000",""
"Kyrgyzstan","31","Area Harvested","1994","Ha","5200.00000",""
"Kyrgyzstan","31","Area Harvested","1993","Ha","4500.00000",""
"Kyrgyzstan","31","Area Harvested","1992","Ha","7000.00000",""
"Kyrgyzstan","41","Yield","2007","Hg/Ha","21333.00000","Fc"
"Kyrgyzstan","41","Yield","2006","Hg/Ha","22602.00000","Fc"
"Kyrgyzstan","41","Yield","2005","Hg/Ha","17808.00000","Fc"
"Kyrgyzstan","41","Yield","2004","Hg/Ha","20810.00000","Fc"
"Kyrgyzstan","41","Yield","2003","Hg/Ha","11956.00000","Fc"
"Kyrgyzstan","41","Yield","2002","Hg/Ha","16543.00000","Fc"
"Kyrgyzstan","41","Yield","2001","Hg/Ha","22500.00000","Fc"
"Kyrgyzstan","41","Yield","2000","Hg/Ha","27777.00000","Fc"
"Kyrgyzstan","41","Yield","1999","Hg/Ha","48076.00000","Fc"
"Kyrgyzstan","41","Yield","1998","Hg/Ha","40740.00000","Fc"
"Kyrgyzstan","41","Yield","1997","Hg/Ha","45000.00000","Fc"
"Kyrgyzstan","41","Yield","1996","Hg/Ha","35294.00000","Fc"
"Kyrgyzstan","41","Yield","1995","Hg/Ha","28571.00000","Fc"
"Kyrgyzstan","41","Yield","1994","Hg/Ha","31730.00000","Fc"
"Kyrgyzstan","41","Yield","1993","Hg/Ha","33333.00000","Fc"
"Kyrgyzstan","41","Yield","1992","Hg/Ha","35714.00000","Fc"
"Kyrgyzstan","51","Production Quantity","2007","tonnes","16000.00000",""
"Kyrgyzstan","51","Production Quantity","2006","tonnes","16500.00000",""
"Kyrgyzstan","51","Production Quantity","2005","tonnes","13000.00000",""
"Kyrgyzstan","51","Production Quantity","2004","tonnes","15400.00000",""
"Kyrgyzstan","51","Production Quantity","2003","tonnes","11000.00000",""
"Kyrgyzstan","51","Production Quantity","2002","tonnes","15000.00000",""
"Kyrgyzstan","51","Production Quantity","2001","tonnes","18000.00000",""
"Kyrgyzstan","51","Production Quantity","2000","tonnes","20000.00000",""
"Kyrgyzstan","51","Production Quantity","1999","tonnes","25000.00000",""
"Kyrgyzstan","51","Production Quantity","1998","tonnes","22000.00000",""
"Kyrgyzstan","51","Production Quantity","1997","tonnes","18000.00000",""
"Kyrgyzstan","51","Production Quantity","1996","tonnes","12000.00000",""
"Kyrgyzstan","51","Production Quantity","1995","tonnes","10000.00000",""
"Kyrgyzstan","51","Production Quantity","1994","tonnes","16500.00000",""
"Kyrgyzstan","51","Production Quantity","1993","tonnes","15000.00000",""
"Kyrgyzstan","51","Production Quantity","1992","tonnes","25000.00000",""
"LandLocked developing countries +","31","Area Harvested","2007","Ha","74601.00000","A "
"LandLocked developing countries +","31","Area Harvested","2006","Ha","75758.00000","A "
"LandLocked developing countries +","31","Area Harvested","2005","Ha","65151.00000","A "
"LandLocked developing countries +","31","Area Harvested","2004","Ha","65059.00000","A "
"LandLocked developing countries +","31","Area Harvested","2003","Ha","58084.00000","A "
"LandLocked developing countries +","31","Area Harvested","2002","Ha","59477.00000","A "
"LandLocked developing countries +","31","Area Harvested","2001","Ha","53215.00000","A "
"LandLocked developing countries +","31","Area Harvested","2000","Ha","51718.00000","A "
"LandLocked developing countries +","31","Area Harvested","1999","Ha","39453.00000","A "
"LandLocked developing countries +","31","Area Harvested","1998","Ha","38389.00000","A "
"LandLocked developing countries +","31","Area Harvested","1997","Ha","43385.00000","A "
"LandLocked developing countries +","31","Area Harvested","1996","Ha","46303.00000","A "
"LandLocked developing countries +","31","Area Harvested","1995","Ha","46398.00000","A "
"LandLocked developing countries +","31","Area Harvested","1994","Ha","49972.00000","A "
"LandLocked developing countries +","31","Area Harvested","1993","Ha","48753.00000","A "
"LandLocked developing countries +","31","Area Harvested","1992","Ha","50726.00000","A "
"LandLocked developing countries +","31","Area Harvested","1991","Ha","5160.00000","A "
"LandLocked developing countries +","31","Area Harvested","1990","Ha","5165.00000","A "
"LandLocked developing countries +","31","Area Harvested","1989","Ha","5076.00000","A "
"LandLocked developing countries +","31","Area Harvested","1988","Ha","5065.00000","A "
"LandLocked developing countries +","31","Area Harvested","1987","Ha","4845.00000","A "
"LandLocked developing countries +","31","Area Harvested","1986","Ha","5622.00000","A "
"LandLocked developing countries +","31","Area Harvested","1985","Ha","5770.00000","A "
"LandLocked developing countries +","31","Area Harvested","1984","Ha","5930.00000","A "
"LandLocked developing countries +","31","Area Harvested","1983","Ha","6185.00000","A "
"LandLocked developing countries +","31","Area Harvested","1982","Ha","6430.00000","A "
"LandLocked developing countries +","31","Area Harvested","1981","Ha","6705.00000","A "
"LandLocked developing countries +","31","Area Harvested","1980","Ha","6840.00000","A "
"LandLocked developing countries +","31","Area Harvested","1979","Ha","6840.00000","A "
"LandLocked developing countries +","31","Area Harvested","1978","Ha","7065.00000","A "
"LandLocked developing countries +","31","Area Harvested","1977","Ha","7110.00000","A "
"LandLocked developing countries +","31","Area Harvested","1976","Ha","7085.00000","A "
"LandLocked developing countries +","31","Area Harvested","1975","Ha","7080.00000","A "
"LandLocked developing countries +","31","Area Harvested","1974","Ha","7070.00000","A "
"LandLocked developing countries +","31","Area Harvested","1973","Ha","6950.00000","A "
"LandLocked developing countries +","31","Area Harvested","1972","Ha","6810.00000","A "
"LandLocked developing countries +","31","Area Harvested","1971","Ha","6630.00000","A "
"LandLocked developing countries +","31","Area Harvested","1970","Ha","6630.00000","A "
"LandLocked developing countries +","31","Area Harvested","1969","Ha","6590.00000","A "
"LandLocked developing countries +","31","Area Harvested","1968","Ha","6480.00000","A "
"LandLocked developing countries +","31","Area Harvested","1967","Ha","6620.00000","A "
"LandLocked developing countries +","31","Area Harvested","1966","Ha","5930.00000","A "
"LandLocked developing countries +","31","Area Harvested","1965","Ha","5370.00000","A "
"LandLocked developing countries +","31","Area Harvested","1964","Ha","5100.00000","A "
"LandLocked developing countries +","31","Area Harvested","1963","Ha","4820.00000","A "
"LandLocked developing countries +","31","Area Harvested","1962","Ha","4820.00000","A "
"LandLocked developing countries +","31","Area Harvested","1961","Ha","4820.00000","A "
"LandLocked developing countries +","51","Production Quantity","2007","tonnes","367461.00000","A "
"LandLocked developing countries +","51","Production Quantity","2006","tonnes","379111.00000","A "
"LandLocked developing countries +","51","Production Quantity","2005","tonnes","302792.00000","A "
"LandLocked developing countries +","51","Production Quantity","2004","tonnes","282769.00000","A "
"LandLocked developing countries +","51","Production Quantity","2003","tonnes","197986.00000","A "
"LandLocked developing countries +","51","Production Quantity","2002","tonnes","219216.00000","A "
"LandLocked developing countries +","51","Production Quantity","2001","tonnes","214737.00000","A "
"LandLocked developing countries +","51","Production Quantity","2000","tonnes","219428.00000","A "
